pump_id,building_id,tank_id,timestamp,status,current_amps,vibration_mm_s,temperature_celsius,flow_rate_lpm,pressure_psi
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 03:30:00,running,12.43,2.54,50.9,168.7,41.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 04:00:00,running,12.7,3.25,49.0,155.9,44.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 04:30:00,running,9.28,2.46,50.9,182.5,41.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 05:00:00,running,11.14,2.6,47.9,175.9,41.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 05:30:00,running,10.17,2.36,47.6,195.3,41.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 06:00:00,running,11.39,2.45,51.5,167.6,45.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 06:30:00,running,11.85,2.84,47.7,154.0,43.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 07:00:00,running,11.54,2.51,48.3,158.9,45.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 07:30:00,running,11.38,2.82,47.8,187.5,48.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 08:00:00,running,12.28,2.05,49.7,178.5,37.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 08:30:00,running,12.12,2.65,53.0,164.5,43.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 09:00:00,running,12.64,3.03,51.8,185.3,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 09:30:00,running,12.55,2.44,49.8,202.6,48.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 10:00:00,running,12.74,2.07,50.4,189.3,43.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 10:30:00,running,10.92,3.37,47.4,183.5,51.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 11:00:00,running,13.08,2.25,49.5,179.7,44.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 11:30:00,running,13.03,2.67,50.5,199.4,45.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 12:00:00,running,12.49,2.59,50.4,180.8,45.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 12:30:00,running,10.49,2.86,53.0,180.2,42.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 13:00:00,running,12.67,2.41,50.8,178.3,39.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 13:30:00,running,9.26,2.21,51.8,197.8,46.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 14:00:00,running,9.94,2.89,49.6,186.5,48.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 14:30:00,running,12.09,2.78,48.7,172.0,42.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 15:00:00,running,11.11,2.79,47.6,163.4,40.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 15:30:00,running,11.82,2.54,52.3,157.4,47.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 16:00:00,running,11.52,3.01,48.7,187.7,49.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 16:30:00,running,12.63,2.34,47.3,192.0,45.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 17:00:00,running,12.53,2.33,52.0,168.5,45.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 17:30:00,running,11.74,2.09,51.4,173.5,44.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 18:00:00,running,12.59,2.51,51.8,177.7,47.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 18:30:00,running,11.88,2.62,49.1,177.8,46.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 19:00:00,running,13.97,2.39,49.2,194.1,42.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 19:30:00,running,12.39,2.67,50.2,182.1,48.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 20:00:00,running,13.04,2.6,49.9,183.5,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 20:30:00,running,12.01,2.59,49.8,171.2,42.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 21:00:00,running,11.12,2.2,47.2,177.4,45.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 21:30:00,running,13.57,2.42,45.3,196.3,46.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 22:00:00,running,13.89,3.07,48.0,165.5,45.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 22:30:00,running,12.39,2.12,50.0,177.7,47.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 23:00:00,running,11.43,2.53,49.0,192.2,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-01 23:30:00,running,10.33,2.77,52.4,197.0,51.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 00:00:00,running,13.04,2.58,51.2,175.9,45.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 00:30:00,running,12.5,2.11,50.3,187.7,48.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 01:00:00,running,13.9,2.27,48.9,177.7,45.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 01:30:00,running,13.62,2.48,48.4,172.1,41.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 02:00:00,running,11.35,2.36,46.0,165.5,46.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 02:30:00,running,13.4,2.3,51.8,191.7,44.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 03:00:00,running,11.87,2.54,47.0,167.1,47.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 03:30:00,running,10.01,3.27,51.0,174.6,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 04:00:00,running,12.25,2.53,48.5,161.4,42.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 04:30:00,running,12.54,2.69,48.0,159.5,50.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 05:00:00,running,12.33,2.27,49.6,171.5,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 05:30:00,running,12.79,2.67,51.9,177.4,44.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 06:00:00,running,11.08,3.2,51.9,181.5,44.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 06:30:00,running,11.59,2.46,47.5,207.2,46.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 07:00:00,running,13.09,1.75,52.4,174.6,47.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 07:30:00,running,13.5,2.24,49.1,175.9,39.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 08:00:00,running,13.2,2.48,49.8,180.2,43.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 08:30:00,running,11.25,2.81,50.2,197.3,45.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 09:00:00,running,10.93,2.5,50.4,172.1,45.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 09:30:00,running,12.22,2.44,52.5,192.8,45.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 10:00:00,running,12.01,2.82,50.8,179.8,42.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 10:30:00,running,11.5,2.65,49.9,196.6,41.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 11:00:00,running,12.32,2.37,52.1,179.3,45.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 11:30:00,running,11.65,2.55,47.0,204.2,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 12:00:00,running,11.91,2.4,48.9,171.3,46.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 12:30:00,running,10.95,2.56,51.5,174.9,44.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 13:00:00,running,12.92,2.64,48.4,197.8,42.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 13:30:00,running,14.63,2.35,48.9,173.6,50.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 14:00:00,running,11.31,2.12,48.0,167.3,44.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 14:30:00,running,13.16,2.29,48.4,198.4,47.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 15:00:00,running,11.5,2.66,50.2,165.7,46.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 15:30:00,running,13.15,2.15,48.0,208.5,46.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 16:00:00,running,10.66,2.83,49.5,189.2,46.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 16:30:00,running,12.96,2.52,49.5,165.2,42.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 17:00:00,running,10.91,2.2,50.2,169.7,42.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 17:30:00,running,12.09,2.42,47.0,198.7,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 18:00:00,running,12.78,2.96,52.7,181.1,45.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 18:30:00,running,10.12,2.73,49.2,187.4,41.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 19:00:00,running,11.9,2.21,50.0,158.8,45.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 19:30:00,running,13.27,2.79,47.7,156.6,51.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 20:00:00,running,10.11,2.38,50.3,179.1,45.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 20:30:00,running,11.05,2.47,48.9,197.0,45.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 21:00:00,running,11.57,2.96,48.9,192.2,40.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 21:30:00,running,10.83,2.14,52.2,152.7,50.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 22:00:00,running,12.07,2.08,50.4,137.8,44.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 22:30:00,running,12.9,2.63,50.7,174.2,47.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 23:00:00,running,10.7,2.29,47.2,158.1,48.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-02 23:30:00,running,11.73,2.05,50.5,178.5,49.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 00:00:00,running,12.04,2.37,51.2,177.7,51.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 00:30:00,running,12.66,2.07,52.6,172.8,49.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 01:00:00,running,10.79,1.95,49.0,186.2,41.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 01:30:00,running,11.52,2.63,49.6,185.8,44.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 02:00:00,running,11.51,2.17,55.6,146.7,42.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 02:30:00,running,12.32,2.12,51.7,186.0,43.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 03:00:00,running,11.92,2.42,49.3,192.5,46.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 03:30:00,running,12.88,2.65,51.0,184.3,46.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 04:00:00,running,11.14,2.86,48.7,162.2,45.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 04:30:00,running,11.89,1.94,50.9,197.0,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 05:00:00,running,13.38,2.44,52.2,169.8,45.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 05:30:00,running,11.74,2.59,50.7,199.2,39.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 06:00:00,running,12.46,2.37,50.9,200.3,48.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 06:30:00,running,11.29,2.41,52.6,194.0,50.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 07:00:00,running,11.67,2.86,50.2,157.1,45.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 07:30:00,running,10.81,2.17,48.4,173.1,44.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 08:00:00,running,13.07,2.58,48.8,176.9,42.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 08:30:00,running,12.34,2.57,53.9,174.6,40.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 09:00:00,running,11.61,2.43,50.5,155.0,42.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 09:30:00,running,11.11,2.94,52.9,190.1,41.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 10:00:00,running,12.95,2.92,50.5,154.3,47.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 10:30:00,running,12.91,2.5,51.7,181.0,43.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 11:00:00,running,11.13,2.73,49.9,166.2,40.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 11:30:00,running,12.18,2.35,52.2,172.1,47.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 12:00:00,running,11.82,2.25,50.2,191.7,40.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 12:30:00,running,11.74,2.24,46.7,198.2,43.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 13:00:00,running,13.07,2.35,51.7,178.7,47.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 13:30:00,running,14.15,2.18,52.8,187.8,38.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 14:00:00,running,11.58,2.33,51.2,199.1,46.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 14:30:00,running,11.11,2.29,50.1,177.3,43.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 15:00:00,running,10.57,2.85,54.2,151.2,44.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 15:30:00,running,12.75,2.04,50.1,202.4,45.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 16:00:00,running,12.03,2.44,46.0,181.1,46.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 16:30:00,running,10.52,2.29,49.1,145.6,41.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 17:00:00,running,11.48,2.03,50.7,171.9,42.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 17:30:00,running,11.0,1.53,53.0,173.8,40.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 18:00:00,running,11.17,2.79,50.3,174.1,50.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 18:30:00,running,11.06,2.48,49.6,151.6,44.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 19:00:00,running,9.75,2.6,52.2,163.1,43.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 19:30:00,running,11.88,2.5,49.7,186.1,42.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 20:00:00,running,11.68,2.78,50.9,204.0,49.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 20:30:00,running,13.58,2.78,44.0,191.9,51.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 21:00:00,running,12.88,2.87,53.2,200.2,51.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 21:30:00,running,11.69,2.56,46.9,185.8,45.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 22:00:00,running,11.26,2.13,46.7,192.1,49.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 22:30:00,running,11.92,2.77,52.1,153.9,43.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 23:00:00,running,12.05,2.42,49.0,186.6,47.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-03 23:30:00,running,11.52,2.42,46.2,180.7,48.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 00:00:00,running,12.29,2.33,51.0,180.7,47.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 00:30:00,running,11.99,2.3,48.8,170.4,46.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 01:00:00,running,11.9,2.29,50.5,183.2,43.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 01:30:00,running,12.2,2.4,50.2,179.9,50.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 02:00:00,running,10.43,2.2,49.9,185.6,41.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 02:30:00,running,12.28,2.42,49.3,171.7,43.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 03:00:00,running,11.44,2.93,50.6,176.2,49.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 03:30:00,running,11.32,2.43,48.6,171.8,43.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 04:00:00,running,11.17,2.12,47.8,188.9,43.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 04:30:00,running,13.3,2.44,52.5,175.8,43.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 05:00:00,running,11.8,2.24,51.4,174.2,42.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 05:30:00,running,10.68,2.27,50.6,194.9,43.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 06:00:00,running,11.99,2.46,47.3,175.1,44.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 06:30:00,running,11.21,2.94,50.4,169.3,46.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 07:00:00,running,12.69,2.89,50.6,189.1,49.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 07:30:00,running,12.98,1.92,51.3,159.9,42.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 08:00:00,running,11.52,2.24,48.5,183.6,47.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 08:30:00,running,11.16,2.82,48.3,199.7,46.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 09:00:00,running,11.97,2.52,50.9,187.9,44.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 09:30:00,running,11.31,2.58,47.0,169.8,43.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 10:00:00,running,10.49,2.22,48.9,188.2,44.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 10:30:00,running,12.34,1.99,48.3,171.9,42.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 11:00:00,running,10.56,2.48,50.7,188.3,42.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 11:30:00,running,11.47,2.49,49.9,164.6,44.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 12:00:00,running,13.69,2.99,47.3,176.1,45.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 12:30:00,running,11.5,2.17,48.5,164.3,44.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 13:00:00,running,10.83,2.38,53.7,181.5,45.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 13:30:00,running,11.6,2.18,51.4,142.6,47.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 14:00:00,running,12.69,2.16,47.9,174.8,47.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 14:30:00,running,12.79,2.86,48.7,168.7,51.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 15:00:00,running,12.84,2.29,52.1,184.7,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 15:30:00,running,12.22,2.45,45.7,185.2,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 16:00:00,running,11.25,1.61,47.5,184.4,45.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 16:30:00,running,10.97,2.45,51.3,189.2,46.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 17:00:00,running,13.83,2.61,49.6,187.4,42.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 17:30:00,running,11.41,2.57,51.5,196.3,46.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 18:00:00,running,11.59,1.8,50.6,188.1,47.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 18:30:00,running,11.82,2.56,53.3,189.4,47.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 19:00:00,running,11.41,2.47,51.6,173.7,41.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 19:30:00,running,13.18,2.57,50.7,191.9,44.1
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 20:00:00,running,13.11,2.15,50.9,191.3,48.3
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 20:30:00,running,11.26,2.44,49.1,179.2,44.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 21:00:00,running,11.87,2.56,49.7,168.3,47.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 21:30:00,running,11.25,2.52,49.7,160.0,48.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 22:00:00,running,12.76,2.67,46.8,193.8,45.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 22:30:00,running,10.58,2.98,50.4,185.5,45.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 23:00:00,running,10.33,2.32,51.1,194.9,42.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-04 23:30:00,running,12.43,2.2,49.8,182.5,42.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 00:00:00,running,11.78,2.35,47.7,196.1,45.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 00:30:00,running,11.41,2.76,52.9,177.2,51.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 01:00:00,running,12.39,2.93,46.7,180.0,47.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 01:30:00,running,11.32,2.28,48.3,171.4,47.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 02:00:00,running,10.21,2.15,48.8,195.1,48.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 02:30:00,running,12.45,2.4,49.4,202.1,46.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 03:00:00,running,10.88,2.29,46.8,181.1,43.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 03:30:00,running,10.94,2.56,48.9,162.3,49.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 04:00:00,running,12.54,2.77,53.5,173.6,49.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 04:30:00,running,11.96,2.49,50.4,135.8,49.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 05:00:00,running,11.94,2.65,50.7,182.5,43.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 05:30:00,running,12.19,2.68,47.4,188.4,44.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 06:00:00,running,11.03,2.61,48.0,183.6,47.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 06:30:00,running,11.46,1.94,51.0,177.1,41.0
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 07:00:00,running,12.03,2.24,51.9,174.3,44.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 07:30:00,running,11.92,2.65,50.9,196.4,47.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 08:00:00,running,12.66,2.62,50.1,184.7,48.2
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 08:30:00,running,10.91,2.77,48.0,169.5,47.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 09:00:00,running,12.36,2.03,50.8,197.4,45.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 09:30:00,running,10.82,2.1,48.1,171.9,44.5
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 10:00:00,running,10.67,2.15,52.9,200.2,48.6
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 10:30:00,running,12.34,2.77,48.6,160.8,47.7
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 11:00:00,running,10.78,2.48,49.2,142.8,41.9
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 11:30:00,running,11.83,2.83,49.2,189.8,50.4
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 12:00:00,running,10.06,2.9,48.1,215.4,51.8
PUMP_BLD_002_02,BLD_002,TANK_BLD_002_02,2025-10-05 12:30:00,running,12.96,2.56,47.5,178.4,44.7
